"사업번호","구분코드","구분명","세부절차코드","세부절차명","일자","제목","상세내용"
"11320-100003000","","","160002","(변경)인가신청","20100917","",""
"11320-100003000","","","160002","(변경)인가신청","20090129","",""
"11320-100003000","","","160002","(변경)인가신청","20070621","",""
"11320-100003000","","","160002","(변경)인가신청","20070420","",""
"11320-100003000","","","157002","계약(변경)","20070904","",""
"11320-100003000","","","157001","업체선정","20070904","",""
"11320-100003000","","","156002","계약(변경)","20180330","",""
"11320-100003000","","","156002","계약(변경)","20180116","",""
"11320-100003000","","","156002","계약(변경)","20150126","",""
"11320-100003000","","","156002","계약(변경)","20120629","",""
"11320-100003000","","","156002","계약(변경)","20080728","",""
"11320-100003000","","","156002","계약(변경)","20070914","",""
"11320-100003000","","","156002","계약(변경)","20051026","",""
"11320-100003000","","","156002","계약(변경)","20051026","",""
"11320-100003000","","","156001","업체선정","20171028","",""
"11320-100003000","","","156001","업체선정","20051026","",""
"11320-100003000","","","156001","업체선정","20051026","",""
"11320-100003000","","","155002","계약(변경)","20101227","",""
"11320-100003000","","","155001","업체선정","20101227","",""
"11320-100003000","","","150003","(변경)인가","20180526","",""
"11320-100003000","","","150003","(변경)인가","20180118","",""
"11320-100003000","","","150003","(변경)인가","20170801","",""
"11320-100003000","","","150003","(변경)인가","20120319","",""
"11320-100003000","","","150003","(변경)인가","20111208","",""
"11320-100003000","","","150003","(변경)인가","20101007","",""
"11320-100003000","","","150003","(변경)인가","20100812","",""
"11320-100003000","","","150003","(변경)인가","20100608","",""
"11320-100003000","","","150003","(변경)인가","20070402","",""
"11320-100003000","","","150002","(변경)인가신청","20180526","",""
"11320-100003000","","","150002","(변경)인가신청","20171229","",""
"11320-100003000","","","150002","(변경)인가신청","20120302","",""
"11320-100003000","","","150002","(변경)인가신청","20110922","",""
"11320-100003000","","","150002","(변경)인가신청","20100917","",""
"11320-100003000","","","150002","(변경)인가신청","20100713","",""
"11320-100003000","","","150002","(변경)인가신청","20100521","",""
"11320-100003000","","","150002","(변경)인가신청","20070305","",""
"11320-100003000","","","145002","계약(변경)","20180523","",""
"11320-100003000","","","145002","계약(변경)","20171229","",""
"11320-100003000","","","145002","계약(변경)","20101203","",""
"11320-100003000","","","145002","계약(변경)","20050622","",""
"11320-100003000","","","145002","계약(변경)","20050622","",""
"11320-100003000","","","145001","업체선정","20180523","",""
"11320-100003000","","","145001","업체선정","20171028","",""
"11320-100003000","","","145001","업체선정","20101203","",""
"11320-100003000","","","145001","업체선정","20050622","",""
"11320-100003000","","","145001","업체선정","20050622","",""
"11320-100003000","","","140004","(변경)승인","20050425","",""
"11320-100003000","","","140004","(변경)승인","20041201","",""
"11320-100003000","","","140003","(변경)승인신청","20050420","",""
"11320-100003000","","","140003","(변경)승인신청","20041101","",""
"11305-900000807","","","150002","(변경)인가신청","20210511","",""
"11305-900000807","","","150001","총회개최","20210429","미아동833-2번지일대 가로주택정비사업 조합설립을 위한",""
"11305-900000807","","","150004","법인등기","20210609","미아1구역가로주택정비사업조합",""
"11305-900000807","","","150003","(변경)인가","20210602","",""
"11305-900000788","","","155002","계약(변경)","20210219","",""
"11305-900000788","","","155001","업체선정","20210219","",""
"11305-900000788","","","150002","(변경)인가신청","20201201","",""
"11305-900000788","","","150003","(변경)인가","20210315","",""
"11305-900000788","","","156002","계약(변경)","20210308","",""
"11305-900000788","","","156001","업체선정","20210308","",""
"11305-900000768","","","150002","(변경)인가신청","20200925","",""
"11305-900000768","","","150002","(변경)인가신청","20200501","",""
"11305-900000768","","","150002","(변경)인가신청","20200701","",""
"11305-900000768","","","150002","(변경)인가신청","20200302","",""
"11305-900000768","","","156002","계약(변경)","20200630","",""
"11305-900000768","","","156001","업체선정","20200627","",""
"11305-900000768","","","155002","계약(변경)","20200709","",""
"11305-900000768","","","155001","업체선정","20200627","",""
"11305-900000768","","","150003","(변경)인가","20201028","",""
"11305-900000768","","","150003","(변경)인가","20200727","",""
"11305-900000768","","","150003","(변경)인가","20200618","",""
"11305-900000768","","","150003","(변경)인가","20200414","",""
"11305-900000750","","","150002","(변경)인가신청","20191101","",""
"11305-900000750","","","150002","(변경)인가신청","20190902","",""
"11305-900000750","","","156002","계약(변경)","20200910","",""
"11305-900000750","","","156001","업체선정","20200206","",""
"11305-900000750","","","155002","계약(변경)","20200228","",""
"11305-900000750","","","155001","업체선정","20200201","",""
"11305-900000750","","","150003","(변경)인가","20210506","",""
"11305-900000750","","","150003","(변경)인가","20200925","",""
"11305-900000750","","","150003","(변경)인가","20200228","",""
"11305-900000750","","","150003","(변경)인가","20191129","",""
"11305-900000750","","","150003","(변경)인가","20191019","",""
"11305-900000750","","","150003","(변경)인가","20190920","",""
"11305-900000750","","","150002","(변경)인가신청","20210407","",""
"11305-900000750","","","150002","(변경)인가신청","20200828","",""
"11305-900000750","","","150002","(변경)인가신청","20200220","",""
"11305-900000750","","","150002","(변경)인가신청","20191019","",""
"11305-900000527","","","155002","계약(변경)","20190809","시공자공사도급 계약","순도급공사비 41179000000원(부가세별도)기반시설공사비 690000000(부가세별도) 2019년 9월5일 임시총회에서 승인"
"11305-900000527","","","200003","일반분양공고","20191122","꿈의숲 한신더휴 입주자 모집공고",""
"11305-900000527","","","200002","일반분양승인","20191121","미아동3의11번지일대 일반분양승인",""
"11305-900000527","","","200001","입주자모집 승인신청","20191112","미아동3의111번지일대 입주자 모집승인 신청",""
"11305-900000527","","","190002","착공신고","20190927","",""
"11305-900000527","","","190001","착공연기신고","20190927","미아동3의111번지일대 착공","2019.09.27~2022.4월 중공예정"
"11305-900000527","","","180001","철거신고","20181114","건축물 철거","2018.11.12 ~ 18.12.30"
"11305-900000527","","","179002","이주완료","20181031","",""
"11305-900000527","","","179001","이주개시","20180620","","2018.6.20~9.30"
"11305-900000527","","","170007","(변경)인가","20200723","",""
"11305-900000527","","","170007","(변경)인가","20190828","",""
"11305-900000527","","","170007","(변경)인가","20180327","",""
"11305-900000527","","","170006","(변경)인가고시","20200731","",""
"11305-900000527","","","170006","(변경)인가고시","20190830","",""
"11305-900000527","","","170006","(변경)인가고시","20180330","",""
"11305-900000527","","","170005","(변경)인가신청","20200615","",""
"11305-900000527","","","170005","(변경)인가신청","20190805","",""
"11305-900000527","","","170005","(변경)인가신청","20171212","",""
"11305-900000527","","","170003","총회개최","20171130","관리처분총회",""
"11305-900000527","","","170002","분양신청","20170501","조합원 분양",""
"11305-900000527","","","170001","분양신청의 통지/공고","20170428","미아동3의111번지일대 조합원 분양신청 공고",""
"11305-900000527","","","160005","(변경)인가","20181029","",""
"11305-900000527","","","160005","(변경)인가","20160201","",""
"11305-900000527","","","160004","(변경)인가고시","20181102","",""
"11305-900000527","","","160004","(변경)인가고시","20160205","사업시행인가고시","강북구청으로부터 사업시행인가 고시"
"11305-900000527","","","160002","(변경)인가신청","20180720","",""
"11305-900000527","","","160002","(변경)인가신청","20151019","사업시행인가 신청",""
"11305-900000527","","","160001","총회개최","20150917","조합임시총회","재건축사업은 2004년 3월 9일 재건축조합설립추진위원회가 승인을 득한 이후서울시로부터 2013년 9월 23일 지구단위계획구역 및 지구단위계획결정고시를 득하고 2014년 6월 19일 정비구역지정 고시(서울시 고시 2014-221호)를 득하였으며 강북구청으로부터 2015년 1월 15일 조합설립인가를 득하고 2015년 2월 5일 건축심의위원회심의를 통과하였습니다. 조합정관 제33조 규정에 의하여 사업시행인가를 신청하기 전에 조합원 20/100이상이 직접 참석하는 총회를 개의하여 조합원 과반수의 동의를 득하도록 되어 있는바 별첨 사업시행계획서 내용과 같이 금번 사업시행인가를 신청하는 것에 대하여 금번 총회에서 승인을 득하고자 합니다."
"11305-900000527","","","157003","계약해지/해제","20190411","2019.4.11 정기총회(제7호 안건)","2019.4.11일 신동아건설주식회사가 계약해지 됨에 따라 설거업체도  해지(새로운 시공사 선정시 승계 계약함.)"
"11305-900000527","","","157002","계약(변경)","20201204","공사도급변경계약","철거비 195000000원 부가세 807000원"
"11305-900000527","","","157002","계약(변경)","20190621","",""
"11305-900000527","","","157002","계약(변경)","20170426","",""
"11305-900000527","","","157001","업체선정","20190711","",""
"11305-900000527","","","157001","업체선정","20161008","",""
"11305-900000527","","","156002","계약(변경)","20181128","",""
"11305-900000527","","","156002","계약(변경)","20180411","",""
